Customer_ID,Gender,Age,City,Product_Category,Product_ID,Price,Quantity,Purchase_Date,Payment_Method,Browsing_Time_mins,Cart_Abandonment_Flag,Discount_Applied,Loyalty_Points_Earned
CUST3243,Female,34,Chennai,Beauty,PROD626,878.81,5,2023-12-05,Credit Card,53.83,1,22.92,245
CUST3244,Female,42,Delhi,Home Decor,PROD385,4881.24,1,2023-03-04,Credit Card,12.74,0,25.52,318
CUST3245,Male,52,Mumbai,Beauty,PROD902,3102.06,2,2023-04-11,Debit Card,4.38,0,2.24,108
CUST3246,Female,21,Hyderabad,Beauty,PROD773,3078.48,1,2023-08-24,UPI,54.79,0,48.91,449
CUST3247,Female,55,Delhi,Footwear,PROD135,2524.26,4,2023-10-29,Debit Card,38.95,0,20.53,113
CUST3248,Female,22,Hyderabad,Footwear,PROD767,1139.91,4,2023-04-02,Net Banking,7.36,1,12.54,319
CUST3249,Female,59,Chennai,Footwear,PROD596,564.19,5,2023-11-26,Cash on Delivery,9.66,0,37.81,118
CUST3250,Female,36,Hyderabad,Accessories,PROD985,4720.91,2,2023-03-15,Cash on Delivery,45.66,1,10.75,400
CUST3251,Female,46,Mumbai,Accessories,PROD388,4972.79,1,2023-01-07,UPI,56.87,0,41.99,402
CUST3252,Female,23,Mumbai,Apparel,PROD426,2349.05,4,2023-10-04,UPI,56.72,1,18.3,161
CUST3253,Male,39,Hyderabad,Apparel,PROD172,1137.79,5,2023-09-12,Cash on Delivery,49.1,0,38.27,394
CUST3254,Female,36,Chennai,Apparel,PROD852,4080.51,4,2023-12-16,Net Banking,52.86,1,12.01,487
CUST3255,Female,34,Chennai,Beauty,PROD267,2144.91,5,2023-06-19,Debit Card,45.78,1,1.78,372
CUST3256,Male,52,Bangalore,Footwear,PROD450,1427.44,5,2023-08-13,Debit Card,28.33,0,5.71,11
CUST3257,Male,28,Chennai,Home Decor,PROD694,3736.04,4,2023-06-05,Debit Card,24.45,1,13.65,59
CUST3258,Male,37,Delhi,Beauty,PROD842,1579.4,2,2023-08-31,Credit Card,13.1,1,19.94,105
CUST3259,Female,37,Mumbai,Home Decor,PROD517,2863.78,5,2023-06-14,Credit Card,25.62,0,31.15,310
CUST3260,Male,27,Mumbai,Footwear,PROD264,1308.46,3,2023-09-13,Credit Card,14.05,1,39.98,27
CUST3261,Female,30,Chennai,Home Decor,PROD265,3223.7,3,2023-01-28,Net Banking,4.23,0,15.12,209
CUST3262,Male,29,Bangalore,Footwear,PROD138,3167.01,4,2023-02-05,Credit Card,10.44,0,47.92,171
CUST3263,Male,26,Hyderabad,Apparel,PROD218,2261.02,3,2023-07-09,Net Banking,28.99,0,24.22,443
CUST3264,Male,25,Chennai,Home Decor,PROD794,2810.77,3,2023-09-03,Net Banking,9.14,1,30.85,0
CUST3265,Female,30,Chennai,Apparel,PROD857,1578.2,2,2023-07-02,Net Banking,54.57,1,26.05,230
CUST3266,Male,36,Hyderabad,Apparel,PROD651,2873.84,3,2023-05-05,UPI,34.03,0,9.88,105
CUST3267,Male,22,Hyderabad,Beauty,PROD465,1343.06,1,2023-09-10,Credit Card,20.22,1,2.42,446
CUST3268,Male,50,Hyderabad,Apparel,PROD753,3379.1,4,2023-03-30,Cash on Delivery,14.31,0,2.86,131
CUST3269,Female,48,Chennai,Apparel,PROD992,1493.09,2,2023-04-16,Debit Card,55.93,0,15.96,170
CUST3270,Female,24,Hyderabad,Beauty,PROD972,2174.79,1,2023-04-10,Debit Card,53.24,0,11.44,389
CUST3271,Male,22,Chennai,Beauty,PROD274,1099.27,1,2023-05-05,Net Banking,4.32,1,46.0,95
CUST3272,Male,55,Hyderabad,Apparel,PROD147,1231.87,2,2023-12-21,Credit Card,29.89,1,45.0,267
CUST3273,Male,42,Hyderabad,Accessories,PROD863,4858.07,3,2023-03-18,Debit Card,5.33,1,20.52,73
CUST3274,Male,56,Chennai,Accessories,PROD504,1930.27,2,2023-10-16,Cash on Delivery,25.25,1,34.91,227
CUST3275,Female,28,Mumbai,Home Decor,PROD566,4382.02,5,2023-09-19,Credit Card,15.84,0,2.38,404
CUST3276,Male,41,Chennai,Home Decor,PROD267,3373.8,5,2023-06-16,Net Banking,23.83,0,13.77,128
CUST3277,Female,54,Hyderabad,Apparel,PROD895,1590.05,3,2023-12-06,Cash on Delivery,22.58,0,14.64,295
CUST3278,Female,54,Bangalore,Footwear,PROD541,3554.88,4,2023-11-15,Cash on Delivery,11.26,1,36.61,377
CUST3279,Female,43,Mumbai,Footwear,PROD190,767.67,1,2023-04-27,Net Banking,17.81,1,25.59,338
CUST3280,Male,48,Delhi,Beauty,PROD532,1271.7,5,2023-05-13,Net Banking,58.71,1,16.34,224
CUST3281,Male,48,Mumbai,Home Decor,PROD499,638.04,3,2023-11-26,Credit Card,14.78,0,12.16,62
CUST3282,Female,57,Chennai,Accessories,PROD411,1780.47,5,2023-06-15,Net Banking,28.05,0,33.98,152
CUST3283,Male,31,Hyderabad,Accessories,PROD219,2876.63,1,2023-04-06,UPI,22.2,1,45.05,208
CUST3284,Male,40,Delhi,Beauty,PROD210,3836.14,5,2023-07-12,UPI,46.43,0,3.9,318
CUST3285,Male,59,Mumbai,Beauty,PROD626,1736.78,5,2023-10-27,Cash on Delivery,46.02,1,16.27,334
CUST3286,Female,59,Bangalore,Accessories,PROD637,2853.97,5,2023-06-21,UPI,1.37,0,32.61,82
CUST3287,Male,57,Mumbai,Beauty,PROD239,4700.55,3,2023-03-10,Debit Card,57.4,0,8.75,295
CUST3288,Female,34,Bangalore,Home Decor,PROD891,748.14,3,2023-11-09,Credit Card,14.73,1,5.32,23
CUST3289,Female,53,Hyderabad,Beauty,PROD467,532.78,5,2023-08-07,Debit Card,40.66,1,34.77,51
CUST3290,Female,24,Bangalore,Apparel,PROD509,4926.55,5,2023-02-13,Debit Card,51.21,1,40.63,79
CUST3291,Male,24,Hyderabad,Accessories,PROD667,987.26,2,2023-07-19,UPI,35.74,1,2.31,30
CUST3292,Female,55,Hyderabad,Home Decor,PROD219,1342.71,4,2023-10-04,UPI,9.67,0,14.13,84
CUST3293,Male,38,Delhi,Apparel,PROD674,2452.2,1,2023-04-27,UPI,59.48,0,41.24,59
CUST3294,Female,44,Chennai,Apparel,PROD508,3245.96,2,2023-01-09,UPI,4.35,1,3.59,183
CUST3295,Female,56,Delhi,Footwear,PROD265,1731.22,4,2023-10-26,Debit Card,58.63,1,49.72,500
CUST3296,Male,42,Mumbai,Accessories,PROD486,2188.62,4,2023-11-18,Net Banking,40.39,1,40.6,145
CUST3297,Male,19,Bangalore,Beauty,PROD263,3741.86,4,2023-04-18,UPI,59.49,1,35.93,81
CUST3298,Male,27,Bangalore,Accessories,PROD150,3769.0,5,2023-08-07,Cash on Delivery,50.14,1,23.8,408
CUST3299,Female,28,Mumbai,Beauty,PROD212,4182.31,3,2023-05-16,UPI,40.79,1,5.29,255
CUST3300,Male,55,Chennai,Home Decor,PROD908,904.13,5,2023-01-22,Cash on Delivery,7.29,1,23.31,310
CUST3301,Female,28,Hyderabad,Apparel,PROD640,1535.53,4,2023-03-31,Cash on Delivery,55.74,0,17.24,81
CUST3302,Female,41,Mumbai,Home Decor,PROD652,1510.85,5,2023-03-17,UPI,52.88,0,6.5,21
CUST3303,Male,31,Bangalore,Home Decor,PROD653,3329.38,1,2023-07-11,Cash on Delivery,19.73,0,34.23,440
CUST3304,Male,30,Bangalore,Footwear,PROD712,3495.68,5,2023-05-23,Net Banking,2.67,0,37.52,146
CUST3305,Male,32,Chennai,Beauty,PROD976,1702.55,3,2023-05-18,Debit Card,25.93,1,39.21,122
CUST3306,Female,48,Mumbai,Home Decor,PROD725,3117.99,4,2023-01-31,UPI,29.25,0,16.63,434
CUST3307,Female,36,Delhi,Home Decor,PROD915,508.97,1,2023-11-14,Credit Card,29.13,0,4.21,265
CUST3308,Male,46,Hyderabad,Home Decor,PROD450,2525.52,2,2023-04-11,Debit Card,49.51,0,27.66,223
CUST3309,Male,20,Delhi,Home Decor,PROD437,3203.31,5,2023-07-03,UPI,15.86,0,7.93,284
CUST3310,Male,45,Chennai,Accessories,PROD561,1587.38,1,2023-11-09,UPI,27.09,0,9.72,436
CUST3311,Male,19,Hyderabad,Footwear,PROD998,1763.3,3,2023-11-26,UPI,16.23,1,5.23,119
CUST3312,Male,27,Hyderabad,Beauty,PROD977,3449.14,4,2023-04-30,Cash on Delivery,26.04,0,19.0,251
CUST3313,Male,56,Chennai,Beauty,PROD369,737.81,3,2023-05-21,Credit Card,43.2,1,43.32,105
CUST3314,Male,47,Hyderabad,Apparel,PROD165,3985.44,2,2023-01-25,Debit Card,48.18,1,12.44,165
CUST3315,Male,25,Delhi,Home Decor,PROD157,2978.3,1,2023-12-21,Net Banking,41.74,1,31.02,381
CUST3316,Male,37,Delhi,Accessories,PROD443,1212.26,5,2023-05-17,Credit Card,54.91,0,11.03,428
CUST3317,Female,49,Delhi,Home Decor,PROD535,3773.83,2,2023-04-09,Credit Card,26.69,1,10.1,51
CUST3318,Male,42,Bangalore,Apparel,PROD526,516.35,4,2023-06-04,UPI,59.75,1,6.11,406
CUST3319,Male,44,Mumbai,Apparel,PROD214,2395.1,3,2023-03-08,Net Banking,46.74,1,33.36,58
CUST3320,Female,30,Chennai,Accessories,PROD933,1404.16,1,2023-11-25,Debit Card,52.97,1,19.41,458
CUST3321,Male,57,Chennai,Apparel,PROD209,1364.58,2,2023-03-12,Debit Card,44.35,1,15.15,373
CUST3322,Female,23,Bangalore,Beauty,PROD596,1776.53,3,2023-01-15,Credit Card,55.28,1,19.98,121
CUST3323,Female,44,Bangalore,Accessories,PROD977,2692.51,5,2023-09-20,Credit Card,34.78,0,40.81,14
CUST3324,Female,39,Hyderabad,Beauty,PROD173,1695.24,3,2023-01-05,Credit Card,17.31,1,19.45,400
CUST3325,Female,31,Hyderabad,Beauty,PROD603,4114.59,1,2023-10-15,Debit Card,21.91,1,3.41,410
CUST3326,Male,41,Delhi,Footwear,PROD888,1096.4,1,2023-04-11,Cash on Delivery,29.55,0,4.92,472
CUST3327,Male,41,Delhi,Footwear,PROD570,4671.97,5,2023-10-20,Cash on Delivery,58.4,1,24.26,310
CUST3328,Female,57,Delhi,Apparel,PROD105,2030.04,5,2023-09-06,UPI,55.14,1,46.3,46
CUST3329,Male,19,Mumbai,Footwear,PROD673,2198.19,4,2023-03-20,Credit Card,40.91,1,8.5,186
CUST3330,Male,29,Mumbai,Apparel,PROD377,1001.94,4,2023-03-12,Cash on Delivery,17.76,1,8.85,136
CUST3331,Male,40,Bangalore,Beauty,PROD497,4364.79,5,2023-04-27,Cash on Delivery,36.25,1,5.65,247
CUST3332,Male,36,Delhi,Home Decor,PROD371,1536.1,5,2023-02-20,Cash on Delivery,29.13,0,17.37,389
CUST3333,Female,42,Delhi,Footwear,PROD763,3955.89,5,2023-05-10,UPI,7.7,1,15.39,165
CUST3334,Female,57,Delhi,Beauty,PROD876,4661.12,1,2023-02-17,Net Banking,26.0,1,10.38,464
CUST3335,Male,45,Bangalore,Home Decor,PROD318,1188.22,4,2023-06-18,Net Banking,17.25,0,0.82,276
CUST3336,Male,36,Hyderabad,Beauty,PROD788,1226.29,4,2023-12-15,UPI,43.01,1,33.37,400
CUST3337,Male,52,Bangalore,Beauty,PROD661,939.38,5,2023-08-09,Credit Card,15.55,0,43.85,14
CUST3338,Female,44,Chennai,Home Decor,PROD431,4566.32,3,2023-09-10,Cash on Delivery,22.63,1,15.76,87
CUST3339,Female,58,Mumbai,Accessories,PROD608,3076.3,3,2023-03-14,Net Banking,50.19,0,45.48,103
CUST3340,Female,22,Mumbai,Accessories,PROD907,4726.9,2,2023-12-30,Credit Card,6.34,0,11.33,236
CUST3341,Male,48,Hyderabad,Beauty,PROD591,1270.61,2,2023-07-20,Cash on Delivery,58.36,0,17.2,117
CUST3342,Male,54,Hyderabad,Footwear,PROD752,1370.29,4,2023-10-09,UPI,30.54,0,25.87,45
CUST3343,Male,40,Hyderabad,Accessories,PROD287,4823.83,2,2023-02-04,Debit Card,41.33,0,26.78,234
CUST3344,Male,39,Mumbai,Home Decor,PROD584,3713.85,1,2023-01-04,UPI,24.69,0,40.18,182
CUST3345,Male,36,Delhi,Beauty,PROD942,3190.48,4,2023-08-07,UPI,40.35,1,0.03,201
CUST3346,Female,50,Delhi,Beauty,PROD501,2467.23,3,2023-11-27,Credit Card,21.7,0,47.04,183
CUST3347,Female,39,Chennai,Accessories,PROD399,1498.79,2,2023-04-13,Debit Card,1.33,1,17.87,225
CUST3348,Female,37,Mumbai,Footwear,PROD369,4560.83,1,2023-02-11,Credit Card,20.91,0,16.69,13
CUST3349,Male,56,Chennai,Footwear,PROD629,1849.93,1,2023-06-28,Cash on Delivery,28.87,0,14.34,2
CUST3350,Female,60,Chennai,Footwear,PROD226,2377.01,3,2023-08-31,Net Banking,11.63,0,49.72,368
CUST3351,Male,57,Bangalore,Footwear,PROD168,935.29,3,2023-07-13,Cash on Delivery,17.46,1,14.62,295
CUST3352,Male,60,Mumbai,Beauty,PROD707,3054.77,2,2023-07-30,Cash on Delivery,53.69,0,3.4,48
CUST3353,Male,24,Mumbai,Apparel,PROD922,2237.46,3,2023-06-21,Debit Card,57.09,0,28.76,283
CUST3354,Female,22,Hyderabad,Footwear,PROD949,3285.78,1,2023-08-13,Credit Card,23.39,1,34.9,442
CUST3355,Male,41,Delhi,Apparel,PROD878,4927.22,3,2023-05-13,UPI,20.21,0,0.9,425
CUST3356,Female,32,Chennai,Home Decor,PROD145,4299.77,3,2023-09-19,Net Banking,30.92,0,30.82,155
CUST3357,Female,22,Chennai,Home Decor,PROD431,4032.82,1,2023-04-13,UPI,6.09,1,19.0,428
CUST3358,Male,36,Chennai,Footwear,PROD599,2876.83,3,2023-09-28,Net Banking,53.24,0,17.72,138
CUST3359,Female,57,Delhi,Footwear,PROD869,3345.97,3,2023-03-09,Cash on Delivery,29.99,0,24.34,356
CUST3360,Male,18,Chennai,Footwear,PROD318,2789.62,2,2023-04-17,Cash on Delivery,56.61,1,48.95,293
CUST3361,Female,52,Chennai,Accessories,PROD674,2638.99,5,2023-06-07,Cash on Delivery,13.87,1,25.93,208
CUST3362,Male,59,Chennai,Beauty,PROD481,682.85,1,2023-07-03,Net Banking,6.51,1,37.33,306
CUST3363,Male,47,Bangalore,Footwear,PROD361,4372.7,2,2023-04-11,Debit Card,40.06,0,46.87,468
CUST3364,Female,37,Mumbai,Beauty,PROD260,706.73,4,2023-02-01,Net Banking,9.64,1,0.39,77
CUST3365,Male,57,Mumbai,Accessories,PROD852,4322.91,4,2023-12-24,Cash on Delivery,56.8,0,10.2,131
CUST3366,Male,21,Chennai,Accessories,PROD565,830.14,5,2023-02-08,Cash on Delivery,8.34,0,44.36,379
CUST3367,Female,50,Chennai,Accessories,PROD473,500.46,3,2023-08-08,Net Banking,27.23,1,13.76,98
CUST3368,Male,53,Chennai,Footwear,PROD880,2046.29,1,2023-05-02,Debit Card,56.14,1,39.43,141
CUST3369,Male,45,Mumbai,Home Decor,PROD579,587.09,2,2023-06-05,Credit Card,22.75,1,17.9,440
CUST3370,Female,52,Bangalore,Footwear,PROD382,1014.01,3,2023-11-03,Credit Card,24.57,1,3.11,338
CUST3371,Female,39,Delhi,Beauty,PROD827,3033.46,3,2023-03-10,Net Banking,29.18,0,28.27,49
CUST3372,Male,53,Delhi,Accessories,PROD637,1314.55,1,2023-01-26,Credit Card,26.61,0,46.65,5
CUST3373,Female,44,Mumbai,Home Decor,PROD249,4023.6,5,2023-04-07,Cash on Delivery,11.8,1,46.11,135
CUST3374,Female,54,Hyderabad,Apparel,PROD455,4998.0,4,2023-08-29,Net Banking,28.67,0,24.13,183
CUST3375,Female,35,Hyderabad,Apparel,PROD885,4540.97,3,2023-01-07,Net Banking,49.11,0,15.04,134
CUST3376,Female,24,Chennai,Accessories,PROD160,1238.89,2,2023-08-10,Cash on Delivery,27.79,0,21.25,448
CUST3377,Female,33,Bangalore,Accessories,PROD633,594.78,5,2023-04-29,Net Banking,23.02,1,39.31,0
CUST3378,Male,22,Mumbai,Home Decor,PROD302,1958.98,3,2023-09-01,Cash on Delivery,2.59,1,30.26,161
CUST3379,Female,29,Chennai,Beauty,PROD970,1160.39,1,2023-12-22,Cash on Delivery,2.1,1,5.44,165
CUST3380,Female,33,Hyderabad,Accessories,PROD279,838.11,3,2023-01-11,Net Banking,17.1,1,44.79,241
CUST3381,Female,45,Chennai,Accessories,PROD872,2942.05,5,2023-03-28,Credit Card,43.15,1,6.73,297
CUST3382,Male,54,Delhi,Apparel,PROD587,3863.8,5,2023-09-24,Credit Card,22.6,1,26.12,465
CUST3383,Male,34,Chennai,Beauty,PROD340,3083.19,4,2023-10-21,Credit Card,41.25,1,42.46,404
CUST3384,Female,56,Chennai,Apparel,PROD538,684.86,4,2023-10-07,Cash on Delivery,49.36,1,48.26,140
CUST3385,Female,42,Hyderabad,Home Decor,PROD952,2419.13,4,2023-01-19,UPI,18.69,0,6.83,483
CUST3386,Female,59,Hyderabad,Apparel,PROD466,1306.36,1,2023-09-09,Credit Card,18.8,0,12.12,248
CUST3387,Female,37,Mumbai,Accessories,PROD295,2399.16,3,2023-12-03,Net Banking,5.94,1,37.13,146
CUST3388,Female,55,Bangalore,Home Decor,PROD988,1385.82,2,2023-08-11,Credit Card,3.31,1,26.96,155
CUST3389,Male,37,Hyderabad,Accessories,PROD637,1031.19,1,2023-09-29,Credit Card,7.25,0,42.41,245
CUST3390,Male,29,Bangalore,Accessories,PROD741,2170.52,1,2023-02-27,Cash on Delivery,50.36,0,14.36,418
CUST3391,Female,41,Delhi,Beauty,PROD859,1365.41,4,2023-05-11,Debit Card,58.45,1,33.42,246
CUST3392,Male,47,Mumbai,Home Decor,PROD693,3052.39,4,2023-01-26,Credit Card,9.91,0,4.66,50
CUST3393,Female,55,Hyderabad,Beauty,PROD460,539.88,1,2023-09-20,Credit Card,54.05,0,45.03,138
CUST3394,Male,39,Bangalore,Apparel,PROD276,1623.17,1,2023-07-01,Credit Card,31.71,0,23.97,487
CUST3395,Female,49,Hyderabad,Home Decor,PROD996,1105.62,3,2023-07-17,Net Banking,39.55,0,16.35,414
CUST3396,Female,52,Hyderabad,Home Decor,PROD226,3858.87,2,2023-08-17,Credit Card,59.08,0,30.33,186
CUST3397,Female,53,Delhi,Apparel,PROD308,1428.09,1,2023-07-26,Credit Card,10.55,0,49.39,220
CUST3398,Female,32,Hyderabad,Accessories,PROD884,3329.54,1,2023-06-27,Credit Card,6.17,1,42.78,84
CUST3399,Female,40,Chennai,Home Decor,PROD114,615.49,2,2023-09-14,Credit Card,28.62,0,38.96,103
CUST3400,Female,47,Delhi,Beauty,PROD996,3974.29,4,2023-08-01,Debit Card,23.19,1,41.59,98
CUST3401,Male,47,Chennai,Beauty,PROD529,1426.7,3,2023-08-12,Debit Card,55.89,0,23.32,332
CUST3402,Female,55,Hyderabad,Footwear,PROD180,4412.53,5,2023-12-06,Debit Card,7.38,1,17.73,435
CUST3403,Male,32,Mumbai,Accessories,PROD838,2779.03,3,2023-11-08,Credit Card,45.84,0,40.6,163
CUST3404,Female,21,Chennai,Footwear,PROD355,1842.02,5,2023-10-25,UPI,30.44,0,10.9,198
CUST3405,Female,53,Delhi,Beauty,PROD704,2275.35,2,2023-08-12,Cash on Delivery,1.8,0,12.14,446
CUST3406,Male,29,Delhi,Accessories,PROD810,3724.59,1,2023-03-12,Cash on Delivery,30.74,1,38.91,269
CUST3407,Male,55,Hyderabad,Accessories,PROD801,1349.84,1,2023-11-09,Cash on Delivery,13.38,1,32.0,215
CUST3408,Female,32,Hyderabad,Home Decor,PROD674,2096.93,3,2023-12-07,UPI,20.66,1,27.91,364
CUST3409,Male,36,Hyderabad,Footwear,PROD483,628.94,2,2023-07-14,Credit Card,25.16,1,40.12,348
CUST3410,Female,29,Mumbai,Home Decor,PROD953,938.01,3,2023-02-25,UPI,57.31,0,36.04,416
CUST3411,Male,29,Chennai,Footwear,PROD899,1500.65,5,2023-07-27,Cash on Delivery,50.7,1,20.35,111
CUST3412,Female,53,Delhi,Footwear,PROD813,2990.21,1,2023-12-02,Net Banking,51.66,0,7.75,243
CUST3413,Female,33,Delhi,Home Decor,PROD236,2837.58,5,2023-08-15,Net Banking,48.11,1,41.89,488
CUST3414,Female,44,Chennai,Home Decor,PROD505,782.9,5,2023-04-11,Debit Card,46.52,1,27.7,37
CUST3415,Male,36,Delhi,Accessories,PROD125,517.47,1,2023-11-30,Credit Card,13.64,0,1.7,270
CUST3416,Female,53,Hyderabad,Apparel,PROD658,1570.36,5,2023-04-20,UPI,52.58,0,7.73,151
CUST3417,Female,50,Mumbai,Beauty,PROD360,1983.74,4,2023-01-10,Debit Card,13.2,1,8.87,290
CUST3418,Female,45,Mumbai,Home Decor,PROD193,901.58,5,2023-03-12,Cash on Delivery,32.38,1,6.02,370
CUST3419,Female,28,Delhi,Beauty,PROD514,1018.34,5,2023-03-16,Credit Card,48.74,0,18.09,132
CUST3420,Female,31,Mumbai,Apparel,PROD279,1336.58,4,2023-03-09,Cash on Delivery,32.85,0,1.13,98
CUST3421,Female,36,Bangalore,Apparel,PROD246,3837.4,2,2023-01-24,UPI,36.71,0,7.09,431
CUST3422,Female,18,Hyderabad,Home Decor,PROD127,1790.99,2,2023-08-07,Debit Card,9.83,0,21.82,163
CUST3423,Male,32,Mumbai,Home Decor,PROD612,4928.77,5,2023-07-17,UPI,43.37,0,13.26,154
CUST3424,Female,51,Bangalore,Accessories,PROD186,1973.01,3,2023-07-14,UPI,12.19,1,5.69,479
CUST3425,Female,37,Chennai,Accessories,PROD498,619.88,4,2023-05-08,UPI,57.35,0,33.66,158
CUST3426,Female,25,Mumbai,Footwear,PROD576,2275.43,4,2023-08-31,UPI,49.12,1,9.21,235
CUST3427,Female,28,Hyderabad,Beauty,PROD393,3824.44,2,2023-11-24,Net Banking,16.65,1,39.12,188
CUST3428,Female,25,Chennai,Footwear,PROD510,1692.53,1,2023-10-01,UPI,8.4,0,2.09,43
CUST3429,Male,24,Delhi,Home Decor,PROD818,1647.94,5,2023-03-03,UPI,51.73,0,6.68,373
CUST3430,Female,57,Delhi,Home Decor,PROD753,4491.78,5,2023-11-04,Credit Card,4.44,0,45.49,115
CUST3431,Male,18,Delhi,Beauty,PROD367,4361.89,5,2023-08-04,Credit Card,33.56,0,13.89,275
CUST3432,Male,57,Hyderabad,Accessories,PROD136,3017.06,2,2023-08-26,Net Banking,27.89,1,21.05,460
CUST3433,Male,29,Hyderabad,Accessories,PROD823,3811.37,5,2023-05-24,Cash on Delivery,21.35,0,28.53,6
CUST3434,Male,58,Chennai,Beauty,PROD505,2326.58,4,2023-12-05,Credit Card,7.18,1,43.59,135
CUST3435,Female,31,Hyderabad,Footwear,PROD256,1513.56,3,2023-11-15,UPI,32.23,0,10.23,319
CUST3436,Female,34,Chennai,Footwear,PROD695,1734.37,5,2023-09-02,Cash on Delivery,43.24,0,20.0,345
CUST3437,Male,55,Chennai,Home Decor,PROD930,3826.44,2,2023-02-24,UPI,2.38,0,0.68,159
CUST3438,Female,36,Bangalore,Beauty,PROD655,1709.23,4,2023-06-09,UPI,50.67,1,20.34,494
CUST3439,Female,49,Hyderabad,Home Decor,PROD700,2673.54,1,2023-08-10,UPI,13.35,1,18.81,37
CUST3440,Female,58,Bangalore,Home Decor,PROD771,954.01,2,2023-07-14,Net Banking,46.74,1,16.2,156
CUST3441,Male,19,Hyderabad,Apparel,PROD509,3984.68,3,2023-05-14,Net Banking,6.38,1,43.31,56
CUST3442,Male,39,Hyderabad,Apparel,PROD129,4557.87,2,2023-10-07,Cash on Delivery,21.25,1,30.66,424
CUST3443,Female,18,Bangalore,Footwear,PROD364,1778.78,5,2023-09-28,Cash on Delivery,9.18,1,24.18,198
CUST3444,Female,19,Mumbai,Accessories,PROD961,2826.3,5,2023-08-15,Credit Card,20.61,1,22.79,87
CUST3445,Male,45,Bangalore,Accessories,PROD140,4574.13,4,2023-12-19,Net Banking,35.37,1,12.98,264
CUST3446,Male,28,Delhi,Home Decor,PROD259,1918.53,4,2023-06-16,Net Banking,37.63,1,33.75,292
CUST3447,Female,52,Mumbai,Footwear,PROD873,692.32,5,2023-03-24,Cash on Delivery,44.73,1,2.92,475
CUST3448,Male,19,Delhi,Home Decor,PROD153,863.42,3,2023-01-15,UPI,21.02,0,42.05,193
CUST3449,Female,18,Delhi,Apparel,PROD152,3005.64,5,2023-08-21,Net Banking,18.62,0,11.64,314
CUST3450,Male,23,Hyderabad,Accessories,PROD530,3858.49,2,2023-07-13,Cash on Delivery,16.88,0,41.87,175
CUST3451,Female,59,Mumbai,Beauty,PROD702,708.36,3,2023-05-17,Net Banking,59.67,0,32.17,159
CUST3452,Female,21,Delhi,Accessories,PROD620,3722.82,5,2023-07-12,Cash on Delivery,25.73,0,40.94,311
CUST3453,Female,37,Bangalore,Home Decor,PROD433,4480.38,2,2023-12-23,Credit Card,59.21,0,35.47,384
CUST3454,Female,51,Mumbai,Home Decor,PROD235,4134.51,2,2023-08-08,Net Banking,37.43,1,39.2,134
CUST3455,Female,39,Mumbai,Apparel,PROD471,3914.86,1,2023-03-20,Net Banking,8.88,1,19.92,470
CUST3456,Male,46,Mumbai,Beauty,PROD234,1856.09,5,2023-12-29,Debit Card,25.11,0,14.47,102
CUST3457,Female,18,Delhi,Footwear,PROD917,3407.16,2,2023-03-03,Credit Card,38.44,1,32.73,488
CUST3458,Male,59,Delhi,Accessories,PROD439,3912.25,3,2023-01-21,Credit Card,27.76,0,42.84,139
CUST3459,Female,41,Delhi,Apparel,PROD105,3726.68,4,2023-11-20,Debit Card,21.39,1,16.82,238
CUST3460,Female,19,Hyderabad,Beauty,PROD290,2640.86,3,2023-02-27,Debit Card,32.8,0,42.33,260
CUST3461,Male,32,Mumbai,Footwear,PROD791,2401.91,2,2023-12-19,Credit Card,58.52,0,42.72,407
CUST3462,Male,37,Delhi,Beauty,PROD605,1043.27,3,2023-06-11,Credit Card,8.46,1,0.03,205
CUST3463,Male,59,Delhi,Accessories,PROD530,4946.75,2,2023-01-31,UPI,51.61,0,15.15,188
CUST3464,Female,22,Delhi,Apparel,PROD841,2579.01,3,2023-07-11,Debit Card,36.57,1,38.38,122
CUST3465,Female,56,Hyderabad,Accessories,PROD296,4888.61,2,2023-12-13,Cash on Delivery,13.18,0,48.12,425
CUST3466,Female,24,Mumbai,Apparel,PROD612,1766.43,3,2023-09-01,Debit Card,22.15,0,36.08,94
CUST3467,Female,30,Delhi,Accessories,PROD379,2482.97,1,2023-11-24,UPI,6.33,0,8.97,15
CUST3468,Female,38,Delhi,Footwear,PROD738,2331.29,1,2023-05-31,UPI,23.96,1,19.54,72
CUST3469,Female,37,Hyderabad,Accessories,PROD476,656.89,4,2023-12-18,Credit Card,47.64,0,24.28,320
CUST3470,Female,53,Hyderabad,Beauty,PROD790,1968.71,4,2023-12-07,Net Banking,3.22,1,38.31,203
CUST3471,Male,40,Mumbai,Beauty,PROD139,2071.6,4,2023-08-17,Net Banking,3.72,1,48.59,156
CUST3472,Male,34,Delhi,Beauty,PROD811,2235.04,1,2023-05-16,Cash on Delivery,20.65,1,40.55,425
CUST3473,Male,44,Chennai,Accessories,PROD846,1518.53,2,2023-01-10,Net Banking,16.52,0,3.57,217
CUST3474,Female,31,Hyderabad,Home Decor,PROD412,2480.99,4,2023-03-18,Net Banking,36.27,1,33.37,420
CUST3475,Male,47,Mumbai,Home Decor,PROD384,2383.17,1,2023-10-23,Net Banking,33.07,1,17.6,282
CUST3476,Female,58,Delhi,Footwear,PROD280,2854.9,4,2023-08-27,Cash on Delivery,26.23,1,17.33,196
CUST3477,Female,47,Mumbai,Beauty,PROD490,2857.94,4,2023-03-22,UPI,56.88,1,13.51,289
